Drug 0
        IC50  Label
30  2.741296      1
31  2.749568      1
32  2.777007      1
33  2.827933      1
34  2.877632      1
35  2.969636      1
36  2.973814      1
37  3.159428      1
38  3.203218      1
39  3.253287      1
40  3.851266      1
41  4.270798      1
42  5.534807      1
Drug 140
        IC50  Label
0   1.202687      0
1   1.252308      0
2   2.048811      0
3   2.152238      0
4   2.630944      0
5   2.774839      0
6   2.821755      0
7   2.864608      0
8   3.070265      0
9   3.075905      0
10  3.104516      0
11  3.285981      0
12  3.638469      0
13  3.732737      0
14  3.766438      0
15  3.946610      0
16  4.030267      0
17  4.146647      0
18  4.391752      1
19  4.524951      1
20  4.560180      1
21  4.587478      1
22  4.678612      1
23  4.732643      1
24  4.754986      1
25  4.809901      1
26  4.910921      1
27  4.976280      1
28  4.978838      1
29  5.309546      1
30  5.338705      1
31  5.449754      1
32  5.516876      1
33  5.704630      1
34  5.829653      1
35  5.981389      1
36  6.050660      1
37  6.301144      1
38  6.426475      1
39  6.483796      1
40  6.674370      1
41  6.786640      1
42  7.200604      1
Drug 141
        IC50  Label
0   3.123260      1
1   3.306517      1
2   3.387497      1
3   3.396823      1
4   3.609164      1
5   3.663836      1
6   3.913423      1
7   3.947920      1
8   3.975969      1
9   4.002146      1
10  4.041629      1
11  4.158826      1
12  4.200122      1
13  4.361496      1
14  4.369086      1
15  4.613635      0
16  4.655639      0
17  4.679140      0
18  4.681711      0
19  4.741457      0
20  4.750392      0
21  4.776085      0
22  4.778628      0
23  4.789999      0
24  4.797895      0
25  4.852346      0
26  4.956799      0
27  5.101168      0
28  5.382655      0
29  5.389235      0
30  5.420288      0
31  5.434201      0
32  5.447715      0
33  5.458987      0
34  5.517927      0
35  5.547961      0
36  5.574843      0
37  5.599544      0
38  5.633359      0
39  5.681666      0
40  5.825879      0
41  5.936644      0
42  7.442603      0
Drug 142
        IC50  Label
0  -1.118623      0
1  -0.957013      0
2  -0.769805      0
3  -0.586704      0
4  -0.294462      0
5  -0.285094      0
6  -0.048267      0
7  -0.027871      0
8   0.066973      0
9   0.132320      0
10  0.329470      0
11  0.389611      0
12  0.399051      0
13  0.511530      0
14  0.516667      0
15  0.539340      0
16  0.582808      0
17  0.637291      0
18  0.641938      0
19  0.830304      0
20  0.850796      0
21  0.886926      0
22  0.893284      0
23  0.918419      0
24  1.116339      0
25  1.122440      0
26  1.181940      0
27  1.229271      0
28  1.315404      0
29  1.319300      0
30  1.389918      0
31  1.412131      0
32  1.893711      1
33  1.916300      1
34  1.983145      1
35  2.191147      1
36  2.267856      1
37  2.560442      1
38  2.595971      1
39  2.725953      1
40  2.754775      1
41  3.716901      1
42  3.836475      1
Drug 143
        IC50  Label
0  -1.628652      0
1  -0.785857      0
2  -0.673333      0
3  -0.592478      0
4  -0.072402      0
5   0.086372      0
6   0.177169      0
7   0.423744      0
8   0.490158      0
9   0.607688      0
10  0.690137      0
11  0.694831      0
12  0.739831      0
13  0.793659      0
14  0.864750      0
15  1.511306      1
16  1.620049      1
17  1.644382      1
18  1.686713      1
19  1.692912      1
20  1.723601      1
21  1.744822      1
22  1.776776      1
23  1.803873      1
24  1.886254      1
25  1.958622      1
26  1.960682      1
27  1.986907      1
28  2.024524      1
29  2.035276      1
30  2.069291      1
31  2.225496      1
32  2.281768      1
33  2.314874      1
34  2.447402      1
35  2.462677      1
36  2.478212      1
37  2.800532      1
38  2.925077      1
39  3.071370      1
40  3.148643      1
41  3.649794      1
42  6.891630      1
Drug 144
        IC50  Label
0  -0.945299      0
1  -0.588738      0
2  -0.306994      0
3   0.086225      0
4   0.093970      0
5   0.104195      0
6   0.228277      0
7   0.305260      0
8   0.378993      0
9   0.445610      0
10  0.610859      0
11  0.778678      0
12  0.869543      0
13  0.993528      0
14  1.021694      0
15  1.038621      0
16  1.208764      0
17  1.384061      1
18  1.407174      1
19  1.453565      1
20  1.462474      1
21  1.611409      1
22  1.669397      1
23  1.673764      1
24  1.701771      1
25  1.745510      1
26  1.863958      1
27  1.945519      1
28  2.036691      1
29  2.044354      1
30  2.069653      1
31  2.101645      1
32  2.206704      1
33  2.238043      1
34  2.309332      1
35  2.374012      1
36  2.545915      1
37  2.595457      1
38  2.639138      1
39  2.842779      1
40  3.062713      1
41  3.699960      1
42  6.648677      1
Drug 145
        IC50  Label
0  -0.642340      0
1   0.150967      0
2   0.749880      0
3   0.898401      0
4   1.074801      0
5   1.232615      0
6   1.247448      0
7   1.444246      0
8   1.450701      0
9   1.863746      0
10  1.957558      0
11  1.961254      0
12  1.961914      0
13  2.240086      0
14  2.325654      0
15  2.346433      0
16  2.413563      0
17  2.433424      0
18  2.504765      0
19  2.563088      0
20  3.496604      1
21  3.560336      1
22  3.636253      1
23  3.711561      1
24  3.765882      1
25  3.821011      1
26  3.974566      1
27  3.975247      1
28  4.245394      1
29  4.252522      1
30  4.448980      1
31  4.626817      1
32  4.731652      1
33  4.836068      1
34  4.840384      1
35  4.844345      1
36  4.866008      1
37  4.905304      1
38  4.922946      1
39  5.020102      1
40  5.132913      1
41  5.197304      1
42  6.050956      1
Drug 146
        IC50  Label
0   0.436813      0
1   0.873905      0
2   1.229061      0
3   1.306493      0
4   1.958305      0
5   2.017476      0
6   2.230819      0
7   2.264301      0
8   2.345194      0
9   2.429474      0
10  2.449736      0
11  2.515420      0
12  2.526502      0
13  2.680371      0
14  2.729854      0
15  2.811065      0
16  2.836580      0
17  2.843323      0
18  2.882352      0
19  3.015230      0
20  3.028693      0
21  3.166231      1
22  3.189537      1
23  3.203466      1
24  3.310153      1
25  3.320892      1
26  3.400361      1
27  3.405704      1
28  3.421375      1
29  3.577239      1
30  3.655207      1
31  3.735937      1
32  3.818017      1
33  3.850392      1
34  3.850818      1
35  4.305680      1
36  4.306564      1
37  4.315208      1
38  4.369952      1
39  4.543178      1
40  5.081244      1
41  5.407815      1
42  6.414244      1
Drug 147
        IC50  Label
0  -0.526068      0
1   0.013742      0
2   0.222062      0
3   0.428588      0
4   0.675198      0
5   0.720429      0
6   0.784133      0
7   1.041737      0
8   1.248765      0
9   1.289365      0
10  1.421386      0
11  1.561914      0
12  1.652607      0
13  1.718007      0
14  1.759655      0
15  1.766916      0
16  1.821509      0
17  1.905274      0
18  2.062223      0
19  2.086645      0
20  2.113155      0
21  2.114977      0
22  2.222148      0
23  2.242978      0
24  2.254004      0
25  2.300150      0
26  2.419980      0
27  2.581057      1
28  2.631692      1
29  2.667916      1
30  2.751514      1
31  2.761081      1
32  2.794891      1
33  3.032996      1
34  3.222415      1
35  3.305839      1
36  3.329246      1
37  3.435589      1
38  3.635666      1
39  3.688836      1
40  4.012544      1
41  4.264248      1
42  6.079238      1
Drug 148
        IC50  Label
0  -2.332442      1
1  -1.853908      1
2  -1.746452      1
3  -1.140510      1
4  -0.857166      1
5  -0.548323      1
6  -0.337814      1
7  -0.016385      1
8   0.248932      1
9   0.372507      1
10  0.589311      1
11  0.646666      1
12  0.926384      1
13  0.955915      1
14  0.982828      1
15  1.132843      1
16  1.326880      0
17  1.478456      0
18  1.532617      0
19  1.546690      0
20  1.551989      0
21  1.774849      0
22  1.829729      0
23  1.904965      0
24  2.150106      0
25  2.184215      0
26  2.307829      0
27  2.446600      0
28  2.722045      0
29  2.752889      0
30  2.787622      0
31  2.788086      0
32  2.858412      0
33  2.930613      0
34  3.101285      0
35  3.109904      0
36  3.190994      0
37  3.267049      0
38  3.562362      0
39  3.647489      0
40  4.448339      0
41  4.526719      0
42  4.805036      0
Drug 149
        IC50  Label
0  -0.178665      0
1   0.448191      0
2   0.641903      0
3   0.772633      0
4   1.213337      0
5   1.366059      0
6   1.412188      0
7   1.492549      0
8   1.689439      0
9   1.771611      0
10  2.095443      0
11  2.132381      0
12  2.326066      0
13  2.378074      0
14  2.739712      1
15  2.789401      1
16  2.973036      1
17  3.032584      1
18  3.053821      1
19  3.112799      1
20  3.135243      1
21  3.183724      1
22  3.303237      1
23  3.325690      1
24  3.325888      1
25  3.342162      1
26  3.396382      1
27  3.522810      1
28  3.558849      1
29  3.599701      1
30  3.691203      1
31  3.752135      1
32  3.794077      1
33  3.816043      1
34  3.862595      1
35  3.872751      1
36  3.911251      1
37  3.929662      1
38  4.052268      1
39  4.136907      1
40  4.250691      1
41  4.305548      1
42  4.401204      1
Drug 150
        IC50  Label
0  -5.958550      0
1  -5.369738      0
2  -5.011564      0
3  -4.797910      0
4  -4.256386      0
5  -4.169054      0
6  -3.639924      0
7  -3.527019      0
8  -3.496582      0
9  -2.424796      0
10 -1.750574      0
11 -1.684555      0
12 -1.564689      0
13 -1.170013      0
14 -1.118141      0
15 -0.820422      0
16 -0.543705      1
17 -0.300636      1
18  0.022364      1
19  0.037159      1
20  0.195478      1
21  0.432497      1
22  0.794021      1
23  0.895603      1
24  1.311052      1
25  1.340783      1
26  1.477012      1
27  1.561501      1
28  1.717590      1
29  1.726412      1
30  1.846299      1
31  2.265695      1
32  2.305829      1
33  2.384115      1
34  2.515534      1
35  2.528603      1
36  2.550824      1
37  2.620321      1
38  2.651524      1
39  2.685291      1
40  2.806349      1
41  3.084210      1
42  4.509703      1
Drug 151
        IC50  Label
0  -5.361017      1
1  -4.947085      1
2  -4.488626      1
3  -4.418349      1
4  -4.283044      1
5  -4.059360      1
6  -3.940379      1
7  -3.902860      1
8  -3.887687      1
9  -3.599765      1
10 -3.382540      1
11 -3.326166      1
12 -3.249232      1
13 -3.019616      0
14 -2.989323      0
15 -2.960027      0
16 -2.891654      0
17 -2.886581      0
18 -2.828315      0
19 -2.808171      0
20 -2.688252      0
21 -2.685912      0
22 -2.578945      0
23 -2.565309      0
24 -2.545579      0
25 -2.378499      0
26 -2.337138      0
27 -2.308092      0
28 -2.276713      0
29 -2.193566      0
30 -2.177254      0
31 -2.109086      0
32 -2.100298      0
33 -2.077506      0
34 -2.014127      0
35 -2.010862      0
36 -1.994561      0
37 -1.915978      0
38 -1.908792      0
39 -1.723126      0
40 -1.603557      0
41 -1.574838      0
42 -0.416317      0
Drug 152
        IC50  Label
0  -4.458861      0
1  -3.762476      0
2  -2.791049      0
3  -2.599651      0
4  -2.396628      0
5  -2.234572      0
6  -2.048452      0
7  -1.784342      0
8  -1.510495      0
9  -1.484227      0
10 -1.388201      0
11 -1.356887      0
12 -1.159251      0
13 -1.048500      0
14 -0.922901      0
15 -0.889545      0
16 -0.789436      0
17 -0.605920      1
18 -0.466136      1
19 -0.308543      1
20 -0.267268      1
21 -0.266420      1
22 -0.133064      1
23 -0.126340      1
24 -0.064539      1
25  0.058235      1
26  0.066243      1
27  0.135899      1
28  0.185653      1
29  0.366343      1
30  0.466845      1
31  0.676876      1
32  0.754488      1
33  0.762140      1
34  0.809731      1
35  0.811372      1
36  0.837056      1
37  0.871306      1
38  0.908128      1
39  1.115656      1
40  1.248586      1
41  1.253129      1
42  1.282379      1
Drug 153
        IC50  Label
0  -3.626803      0
1  -2.871353      0
2  -2.743358      0
3  -1.927822      0
4  -1.786449      0
5  -1.520221      0
6  -1.478182      0
7  -1.237546      0
8  -0.774703      0
9  -0.592502      0
10 -0.149840      0
11  0.255555      0
12  0.371700      0
13  0.575349      0
14  0.711803      0
15  0.819087      0
16  0.946870      0
17  1.607026      0
18  2.272434      1
19  2.339499      1
20  2.468775      1
21  2.749578      1
22  3.208609      1
23  3.258369      1
24  3.301251      1
25  3.352587      1
26  3.501145      1
27  3.684741      1
28  3.777816      1
29  3.834665      1
30  3.868778      1
31  4.030649      1
32  4.053670      1
33  4.233593      1
34  4.565741      1
35  4.769807      1
36  4.945506      1
37  5.158960      1
38  5.207652      1
39  5.497327      1
40  6.664339      1
41  6.783588      1
42  7.399005      1
Drug 154
        IC50  Label
0  -0.509738      1
1   0.357546      1
2   0.459596      1
3   0.508189      1
4   0.553146      1
5   0.645555      1
6   0.712895      1
7   0.782466      1
8   0.850336      1
9   1.137707      1
10  1.265170      1
11  1.313927      1
12  1.417619      1
13  1.440215      1
14  1.637446      1
15  1.937517      1
16  2.208718      0
17  2.227746      0
18  2.304260      0
19  2.362586      0
20  2.372267      0
21  2.498279      0
22  2.795079      0
23  2.818823      0
24  2.826884      0
25  3.003786      0
26  3.050570      0
27  3.060012      0
28  3.099463      0
29  3.207342      0
30  3.237375      0
31  3.355113      0
32  3.399820      0
33  3.412051      0
34  3.490238      0
35  3.585197      0
36  3.625584      0
37  3.639437      0
38  3.813940      0
39  3.856008      0
40  4.295862      0
41  4.509163      0
42  4.932546      0
Drug 155
        IC50  Label
0  -0.044940      1
1   0.351968      1
2   0.364527      1
3   0.890855      1
4   1.418580      1
5   2.177429      1
6   2.388889      1
7   2.694132      1
8   2.790786      1
9   2.794432      1
10  2.857823      1
11  2.859891      1
12  3.268569      1
13  3.284125      1
14  3.544143      0
15  3.651476      0
16  3.766500      0
17  3.861695      0
18  3.897212      0
19  3.908926      0
20  3.916075      0
21  4.050058      0
22  4.106940      0
23  4.141628      0
24  4.244858      0
25  4.344466      0
26  4.356067      0
27  4.396969      0
28  4.891124      0
29  5.060895      0
30  5.214038      0
31  5.306985      0
32  5.413370      0
33  5.421689      0
34  5.550956      0
35  5.754847      0
36  5.802253      0
37  5.990336      0
38  6.009931      0
39  6.204293      0
40  6.235456      0
41  6.483380      0
42  7.281311      0
Drug 156
        IC50  Label
0  -5.354847      0
1  -4.942433      0
2  -4.743121      0
3  -4.646937      0
4  -4.541985      0
5  -4.184081      0
6  -4.024120      0
7  -3.787250      0
8  -3.705374      0
9  -3.682305      0
10 -3.618627      0
11 -3.431442      0
12 -3.411369      0
13 -3.269786      0
14 -3.079185      0
15 -3.076982      0
